Ref,Author,Label1,Label2,Label3,SiO2,Volcanic_plutonic,Rock_Name,Desritpion_paper,Locality,Country,Sample_id,Methods,Li,Be,B,F,Na,Al,P,S,Cl,K,Ca,Sc,Ti,V,Cr, Mn,Fe,Ga,Sr,Y,Nb,Mo,Sn,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Pb,Th,U
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-11,LA-ICP-MS,,,,,,,125.5,,,,,,11.12,413,0.463,,,,,,,,,,0.0066,6.48,0.05,0.566,3.64,0.42,8.67,3.07,37.4,13.68,62.1,14.84,145.1,26.82,10770,0.299,,23.2,125.9822839
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-12,LA-ICP-MS,,,,,,,222.3,,,,,,12.61,658,0.631,,,,,,,,,,0.0147,7.64,0.126,0.795,6.37,0.719,14.17,4.92,59.8,21.69,98.5,23.48,208.3,40.1,10350,0.435,,28.98,76.53472012
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-13,LA-ICP-MS,,,,,,,240.1,,,,,,14.24,916,0.589,,,,,,,,,,0.0133,8.6,0.268,1.125,11.63,1.277,22.7,7.23,83.1,29.26,128.8,29.43,249.8,48.9,9980,0.461,,37.27,84.01168924
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-14,LA-ICP-MS,,,,,,,228.3,,,,,,11.97,663,0.733,,,,,,,,,,0.0069,8.09,0.06,0.691,4.71,0.592,12.26,4.59,57.5,21.88,101.6,24.6,226,46.2,9860,0.83,,26.01,82.57710612
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-15,LA-ICP-MS,,,,,,,228.9,,,,,,14.23,1234,0.663,,,,,,,,,,0.0215,9.71,0.307,1.261,13.36,1.58,28.3,9.29,106.2,37.9,164,36.7,302.8,59.5,9800,0.404,,51,106.6563379
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-16,LA-ICP-MS,,,,,,,392,,,,,,11.6,4310,2.57,,,,,,,,,,0.092,30.9,0.882,3.71,31.4,3.52,87.6,30.2,354,126.9,545,118.9,901,182,9830,1.49,,411,615.4799377
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-17,LA-ICP-MS,,,,,,,141.4,,,,,,11.02,331,0.54,,,,,,,,,,0.0109,6.39,0.0348,0.519,2.1,0.252,5.71,2.13,28.1,10.87,51.7,12.65,130.4,23.7,10870,0.292,,16.8,63.0258496
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-18,LA-ICP-MS,,,,,,,198.6,,,,,,42,671,0.657,,,,,,,,,,0.025,7.39,0.164,0.8,6.52,0.763,14.7,5,59.8,22.2,99.5,23.3,208.3,41.7,9790,0.412,,28,98.2709682
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-19,LA-ICP-MS,,,,,,,186,,,,,,11.32,373.7,0.646,,,,,,,,,,0.033,7.78,0.048,0.663,2.65,0.32,6.84,2.558,32.9,12.19,57.9,13.96,139.1,25.09,11030,0.451,,23.6,78.01782165
57,Chapman,Igneous,Acidic,,63.5,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-24-20,LA-ICP-MS,,,,,,,208.2,,,,,,12.26,651,0.713,,,,,,,,,,0.0099,8.43,0.095,0.816,5.58,0.656,13.5,4.78,58.6,21.86,99.5,23.56,212.1,42.34,10120,0.62,,29.76,77.72555426
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-1,LA-ICP-MS,,,,,,,112.8,,,,,,3.57,190.1,0.488,,,,,,,,,,0.011,5.06,0.0134,0.416,1.06,0.287,2.99,1.151,14.88,5.72,28.9,7.84,100.4,18.57,11610,0.385,,20.1,110.8971796
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-2,LA-ICP-MS,,,,,,,123.6,,,,,,2.75,570,1.516,,,,,,,,,,0.0122,19.14,0.063,1.533,4.18,0.918,10.85,3.98,48.2,17.8,84.4,21.52,217,45.8,12180,1.5,,136.4,512.0651163
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-3,LA-ICP-MS,,,,,,,116.8,,,,,,2.26,469.6,1.228,,,,,,,,,,0.0081,17.65,0.042,1.34,2.95,0.606,8.03,2.952,38.9,14.81,72.4,18.66,196.8,40.2,13060,1.2,,113.4,394.7938756
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-4,LA-ICP-MS,,,,,,,142.6,,,,,,3.95,643,1.897,,,,,,,,,,0.0063,23.81,0.064,1.878,4.7,0.914,12.53,4.29,54.2,20.21,95.9,24.42,241.1,52.2,12220,1.54,,182.6,460.4753671
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-5,LA-ICP-MS,,,,,,,128.4,,,,,,2.66,541,1.639,,,,,,,,,,0.0173,17.59,0.049,1.446,3.57,0.786,10,3.71,46.4,17.08,82,20.61,207.7,43.24,12790,1.49,,172.1,599.1438054
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-6,LA-ICP-MS,,,,,,,970,,,,,,6.93,465,0.797,,,,,,,,,,0.101,7.12,0.15,0.722,3.19,0.721,7.66,2.787,36.1,14.25,70.8,18.39,189.8,42,10130,0.66,,39.8,136.8151218
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-7,LA-ICP-MS,,,,,,,94.5,,,,,,3.21,234,0.514,,,,,,,,,,0.0054,5.62,0.0216,0.475,1.51,0.344,3.79,1.401,18.24,6.99,35.75,9.95,121.8,23.86,11880,0.33,,20.3,111.9940139
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-8,LA-ICP-MS,,,,,,,191.7,,,,,,6.81,449,0.731,,,,,,,,,,0.0068,7.26,0.06,0.658,2.92,0.676,7.08,2.67,35,13.84,68.6,17.97,186.3,41.4,9930,0.53,,43.1,141.8136028
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-9,LA-ICP-MS,,,,,,,4800,,,,,,6.62,227.6,0.477,,,,,,,,,,19.3,38,8.9,6.8,8.5,0.82,6.5,1.69,19.48,7.07,33.76,8.61,101.4,19.1,10330,0.301,,23.52,89.36715288
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-10,LA-ICP-MS,,,,,,,139.7,,,,,,5.08,248,0.519,,,,,,,,,,0.0063,4.84,0.0362,0.446,1.66,0.412,4.37,1.57,20.2,7.79,37.4,9.56,112.8,21.9,10450,0.341,,25.1,112.4228704
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-11,LA-ICP-MS,,,,,,,137.7,,,,,,3.65,878,1.93,,,,,,,,,,0.0096,20.12,0.067,1.663,5.37,1.061,14.93,5.52,70.1,26.57,128.1,32.1,307.8,68.4,12220,1.41,,116.4,403.9268338
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-12,LA-ICP-MS,,,,,,,181.5,,,,,,4.39,1395,4.21,,,,,,,,,,0.036,38.4,0.264,3.42,13.26,2.34,29.8,10.1,115.5,40.7,186.2,45,404,86.9,12690,2.79,,449,829.4443469
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-13,LA-ICP-MS,,,,,,,128.5,,,,,,3.23,233,0.741,,,,,,,,,,0.0071,7.82,0.0247,0.644,1.68,0.37,4.1,1.497,19,7.18,35,8.96,109.7,19.5,12010,0.66,,45.9,221.3262398
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-14,LA-ICP-MS,,,,,,,10700,,,,,,2.28,403,0.921,,,,,,,,,,59,117,27,20,24.1,2.02,14.7,3.34,35.1,12.61,59.6,15.29,165.6,34,12910,0.83,,57.7,265.1855094
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-15,LA-ICP-MS,,,,,,,162.1,,,,,,5.34,410,0.78,,,,,,,,,,0.0183,6.9,0.045,0.638,2.42,0.609,6.61,2.48,32.7,12.49,62.5,16.14,171.8,37.5,10600,0.553,,34.7,168.8891176
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-16,LA-ICP-MS,,,,,,,296,,,,,,3.97,266.7,0.659,,,,,,,,,,0.6,9.1,0.23,0.86,1.9,0.364,4.66,1.738,22.08,8.23,40.1,10.4,121.7,23.05,12000,0.62,,47.5,217.8475203
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-17,LA-ICP-MS,,,,,,,107.1,,,,,,2.83,243,0.668,,,,,,,,,,0.0053,8.87,0.0154,0.699,1.28,0.295,3.84,1.449,19.57,7.58,37.2,9.85,119.9,22.4,12630,0.6,,58.7,291.15103
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-18,LA-ICP-MS,,,,,,,158,,,,,,6.63,322.3,0.575,,,,,,,,,,0.0071,5.15,0.0326,0.479,2.1,0.502,5.39,1.911,25.34,10.1,51.3,13.82,151.2,32.69,10340,0.4,,22.08,83.3771899
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-19,LA-ICP-MS,,,,,,,152.7,,,,,,4.14,469.4,1.09,,,,,,,,,,0.044,14.37,0.052,1.159,2.87,0.677,8.51,3.13,40,14.83,70.2,17.52,182.8,38.04,12340,1,,133.6,392.7784454
57,Chapman,Igneous,Acidic,,63.1,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-22-20,LA-ICP-MS,,,,,,,1130,,,,,,3.75,691,2.127,,,,,,,,,,5.6,28.8,1.95,3.07,6.29,1.185,13.88,4.93,60.6,22.57,104.9,25.71,248.3,54.1,12070,1.57,,227.6,582.9489962
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-1,LA-ICP-MS,,,,,,,99.1,,,,,,4.68,1050,2.7,,,,,,,,,,0.0121,45.6,0.142,3.7,8.45,1.71,20.8,7.28,84.3,30.2,138.1,33.6,303,64.1,10640,1.25,,165,374.9138364
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-2,LA-ICP-MS,,,,,,,115.1,,,,,,5.03,657,1.61,,,,,,,,,,0.0103,32.1,0.137,2.71,7.07,1.505,15.52,5.15,58.3,20.21,89.9,21.28,200.8,40,9970,1.02,,202.2,302.3026722
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-3,LA-ICP-MS,,,,,,,80.4,,,,,,3.98,452,1.028,,,,,,,,,,0.0071,16.75,0.078,1.445,3.99,0.837,9.57,3.18,38.5,13.87,66,16.67,168.5,34.1,10670,0.76,,43.8,145.4589189
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-4,LA-ICP-MS,,,,,,,79.2,,,,,,3.72,292.4,0.736,,,,,,,,,,0.0128,16.61,0.065,1.336,2.87,0.658,6.83,2.257,26.06,9.14,41.4,10.16,111.9,19.92,10790,0.56,,67.4,146.0214722
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-5,LA-ICP-MS,,,,,,,123.9,,,,,,6.37,540,1.312,,,,,,,,,,0.015,30.3,0.15,2.573,7.38,1.683,16.85,5.1,52.6,17.28,73.6,17.36,166.5,32.7,9840,0.78,,234.5,298.113675
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-6,LA-ICP-MS,,,,,,,89.5,,,,,,3.48,538,1.771,,,,,,,,,,0.0054,38.3,0.092,3.113,6.75,1.36,15.24,4.74,51.8,17.35,75.1,17.79,173.2,32,11140,1.19,,242.2,375.6865156
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-7,LA-ICP-MS,,,,,,,83,,,,,,3.4,419.1,0.997,,,,,,,,,,0.0115,25.7,0.062,2.12,4.34,0.906,10.31,3.26,37.36,13.21,58.8,14.48,148.2,28.4,11250,0.68,,95.5,226.9251632
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-8,LA-ICP-MS,,,,,,,95.8,,,,,,4.05,616,1.88,,,,,,,,,,0.0193,45.79,0.146,3.82,7.91,1.634,17.91,5.5,58.1,19.31,84.4,19.85,183.7,36,10790,1.24,,367,442.5072858
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-9,LA-ICP-MS,,,,,,,101.7,,,,,,4.36,496,1.79,,,,,,,,,,0.0143,38.3,0.101,3.19,6.51,1.299,14.65,4.64,47.7,16.07,68.8,16.03,154.5,28.3,10540,0.93,,248,360.4024931
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-10,LA-ICP-MS,,,,,,,132.7,,,,,,5,1631,4.82,,,,,,,,,,0.066,88.7,0.281,7.41,15.89,3.16,37,12.3,136.7,47,202.2,46.66,384.2,77.7,10300,2.27,,472,646.6352391
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-11,LA-ICP-MS,,,,,,,83,,,,,,2.82,490,1.413,,,,,,,,,,0.0152,32.6,0.123,2.67,5.53,1.188,12.91,4.12,45.9,15.62,68.2,16.65,165.6,31.36,11380,0.93,,185.2,343.6179429
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-12,LA-ICP-MS,,,,,,,102.1,,,,,,4.85,992,2.523,,,,,,,,,,0.0111,40.67,0.136,3.35,7.73,1.634,19.36,6.88,82.3,30.04,135.9,33.66,301.8,63.3,10740,1.33,,113,276.3080116
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-13,LA-ICP-MS,,,,,,,92.9,,,,,,2.55,665,2.068,,,,,,,,,,0.0141,40.7,0.1,3.29,6.89,1.501,16.95,5.6,61.5,21.11,93.8,22.42,213,41.7,11620,1.49,,258,563.11574
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-14,LA-ICP-MS,,,,,,,108.8,,,,,,5.76,634,1.407,,,,,,,,,,0.0224,24.17,0.116,2.029,5.75,1.234,13.52,4.5,54.1,19.55,90.8,22.59,216.4,44.66,10180,1.07,,81.6,194.5550677
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-15,LA-ICP-MS,,,,,,,119.5,,,,,,5.61,610,1.737,,,,,,,,,,0.0143,42.03,0.154,3.45,8.22,1.761,18.83,5.65,58.8,19.79,83.4,19.62,182.2,34.69,10020,1.2,,424,436.4539814
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-16,LA-ICP-MS,,,,,,,122,,,,,,3.23,450,0.747,,,,,,,,,,0.022,15.7,0.072,1.36,3.95,0.897,9.83,3.14,37.8,13.8,64,16.3,171,34.2,10650,0.51,,44.1,144.3383678
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-17,LA-ICP-MS,,,,,,,118.8,,,,,,5.38,1561,4.5,,,,,,,,,,0.0095,67.7,0.196,5.58,11.83,2.62,30.9,11.13,128.8,45.8,201.8,47.4,392,80.7,10680,2.22,,188.3,466.8462466
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-18,LA-ICP-MS,,,,,,,102,,,,,,4.4,401,1.009,,,,,,,,,,0.0078,23.3,0.091,1.947,4.7,1.018,10.85,3.4,37.1,12.77,55.8,13.36,133.7,24.82,10270,0.62,,156,259.4856446
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-19,LA-ICP-MS,,,,,,,112.6,,,,,,4.09,1031,3.14,,,,,,,,,,0.02,61.8,0.17,5,10.4,2.199,25.41,8.44,91,31.5,136.9,32.3,287,56.6,11350,1.91,,387,583.3349019
57,Chapman,Igneous,Intermediate,,54.5,plutonic,Gabbro,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-29-20,LA-ICP-MS,,,,,,,91.2,,,,,,3.89,512,1.425,,,,,,,,,,0.0181,35.67,0.118,2.953,5.87,1.219,13.22,4.23,47,15.99,71.7,17.34,172.3,34,11000,0.98,,345,440.579854
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-1,LA-ICP-MS,,,,,,,229.2,,,,,,12.6,625,1.109,,,,,,,,,,0.0107,7.1,0.068,0.708,4.44,0.492,11,4.17,55.2,21.14,101.8,25.06,230.9,46.8,9900,1.08,,43.3,108.5118237
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-2,LA-ICP-MS,,,,,,,316.7,,,,,,19.8,1509,1.97,,,,,,,,,,0.0229,10.5,0.284,1.259,10.47,1.343,24.98,8.92,115.1,44.8,214.5,51.6,438.9,94.7,8620,1.5,,84,153.3843399
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-3,LA-ICP-MS,,,,,,,232,,,,,,15.1,800,2.9,,,,,,,,,,0.27,15.5,0.142,1.39,4.1,0.267,11,4.57,62.9,24.8,122,30.2,271,53.1,10290,2.39,,153,442.2108969
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-4,LA-ICP-MS,,,,,,,36000,,,,,,15.5,1602,3.35,,,,,,,,,,530,840,171,119,102,8.2,57.9,12.07,132.1,49.3,237.8,59.1,511,120.2,9240,2.27,,139.9,190.5284011
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-5,LA-ICP-MS,,,,,,,224,,,,,,12.92,1368,1.111,,,,,,,,,,0.0169,8.39,0.237,1.139,12.3,1.221,26,9.04,111,41.4,190.1,44.5,366,76.1,9940,0.94,,70.9,124.0795813
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-6,LA-ICP-MS,,,,,,,220.2,,,,,,13.4,1204,1.103,,,,,,,,,,0.0107,7.56,0.193,0.966,10.13,1.117,22.58,7.9,98.4,36.88,168.7,40.15,338,69.3,9760,1.33,,60.6,122.0086188
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-7,LA-ICP-MS,,,,,,,293.8,,,,,,17.36,830,1.315,,,,,,,,,,0.0111,8.2,0.127,0.896,6,0.732,14.92,5.47,70.7,27.48,132.3,32.82,294.1,62.6,9250,1.23,,54.9,139.8703356
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-8,LA-ICP-MS,,,,,,,271.2,,,,,,15.81,762,1.239,,,,,,,,,,0.0129,6.82,0.088,0.733,5.53,0.636,13.74,5.09,65.3,25.23,123.9,30.74,276.9,59.3,9330,1.31,,42.55,112.5910579
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-9,LA-ICP-MS,,,,,,,252.3,,,,,,14.93,970,1.239,,,,,,,,,,0.0143,7.99,0.163,0.942,7.62,0.8,18.37,6.62,82.9,31.9,150.5,36.25,316.7,67,9630,1.31,,65.5,136.7442604
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-10,LA-ICP-MS,,,,,,,223.3,,,,,,12.26,646,1.186,,,,,,,,,,0.0052,7.59,0.075,0.717,4.27,0.479,11.2,4.13,55.2,21.76,104.8,26.16,241.8,48.7,10360,1.25,,48.89,129.6563785
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-11,LA-ICP-MS,,,,,,,255,,,,,,17.5,641,0.954,,,,,,,,,,0.0097,7.2,0.118,0.763,4.79,0.621,11.2,4.19,53.7,20.8,100.8,25,230,47.2,9580,0.89,,29.5,63.30416162
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-12,LA-ICP-MS,,,,,,,265.8,,,,,,16.13,689,1.102,,,,,,,,,,0.0032,7.85,0.105,0.821,5.32,0.597,13.04,4.56,61.4,23.27,112.1,27.26,243.1,50,9690,0.99,,52.3,111.9370355
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-13,LA-ICP-MS,,,,,,,276,,,,,,19.7,2236,1.55,,,,,,,,,,0.055,10.92,0.619,1.871,18.22,1.882,39.4,13.75,174.7,66.7,308,70.2,561,118.6,9390,1.64,,146.2,197.6094137
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-14,LA-ICP-MS,,,,,,,274.7,,,,,,6.26,2750,3.57,,,,,,,,,,0.068,35.2,0.86,4.11,27,4.63,53.1,17.7,211,77.8,368,90.3,788,179,8660,2.52,,291,457.2197889
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-15,LA-ICP-MS,,,,,,,236.4,,,,,,10.66,850,0.921,,,,,,,,,,0.0172,9.33,0.252,1.13,7.8,1.67,15.3,5.25,66.1,25.2,126,33.6,324,72.8,8210,1.03,,86,153.3942461
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-16,LA-ICP-MS,,,,,,,274.1,,,,,,19.8,931,0.978,,,,,,,,,,0.0246,8.6,0.28,1.076,8.72,1.015,18.68,6.61,82.4,30.65,143,34.72,297.3,62.6,9200,1.13,,46.8,79.4992601
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-17,LA-ICP-MS,,,,,,,120.6,,,,,,6.37,367,1.064,,,,,,,,,,0.0074,3.06,0.044,0.324,2.19,0.282,5.24,2.067,28.68,11.65,62,17.23,195.7,46,12570,3.52,,23.33,798.274933
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-18,LA-ICP-MS,,,,,,,289.2,,,,,,9.5,3124,3.12,,,,,,,,,,0.129,42.1,1.456,5.39,36.1,6.9,62.4,20.19,237,87.4,411,105,897,205.6,8510,1.92,,450,468.3720819
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-19,LA-ICP-MS,,,,,,,4000,,,,,,17.7,740,1.256,,,,,,,,,,45,70,17.4,12.8,20.6,1.35,18.8,5.39,64.6,24.32,116.9,28.4,255.2,53.4,9430,1.23,,51.4,110.3513294
57,Chapman,Igneous,Intermediate,,59.7,plutonic,Diorite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-37-20,LA-ICP-MS,,,,,,,213.6,,,,,,16.24,721,1.065,,,,,,,,,,0.0075,9.91,0.123,1.017,6.4,0.768,14.61,5.18,64.8,24.51,114.4,27.78,249.4,51.27,9500,0.85,,43.9,87.03826916
57,Chapman,Igneous,Acidic,,71.4,plutonic,Granite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-32-1,LA-ICP-MS,,,,,,,143.9,,,,,,5.79,1029,2.92,,,,,,,,,,0.0092,36.3,0.127,3.01,6.46,1.245,15.73,5.75,75.9,29.54,148.2,39,366,84.5,11040,1.91,,188,439.714838
57,Chapman,Igneous,Acidic,,71.4,plutonic,Granite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-32-2,LA-ICP-MS,,,,,,,99.8,,,,,,3.93,592,1.418,,,,,,,,,,0.0163,16.2,0.051,1.28,2.39,0.417,7.22,2.91,41.8,17.8,94.4,26.4,290,74.9,15400,0.77,,321,2109.486172
57,Chapman,Igneous,Acidic,,71.4,plutonic,Granite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-32-3,LA-ICP-MS,,,,,,,1890,,,,,,4.91,374.9,0.986,,,,,,,,,,17.2,31,5.3,4.33,5.59,0.657,7.14,2.273,29.85,11.56,57.8,15.18,164.4,34.84,11200,1.06,,68,189.2032194
57,Chapman,Igneous,Acidic,,71.4,plutonic,Granite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-32-4,LA-ICP-MS,,,,,,,208.7,,,,,,8.11,620,1.065,,,,,,,,,,0.0116,10.86,0.082,0.981,5.08,0.639,12.19,4.36,55.2,20.54,97.5,23.72,219.9,45.1,9710,1.25,,59.8,134.0014155
57,Chapman,Igneous,Acidic,,71.4,plutonic,Granite,granitoids,the Coast Mountain Batholith ,U.S.,04-GJP-32-5,LA-ICP-MS,,,,,,,177.8,,,,,,5.08,563.2,1.377,,,,,,,,,,0.0139,14,0.076,1.223,3.7,0.815,10.04,3.647,45.9,17.61,83.8,21.69,214.8,47.32,10830,1.34,,133.3,325.825063
